NAME	TITLE	SCORE	
CCT6P1	chaperonin containing TCP1 subunit 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33094]	-1.1084253	
VAMP8	vesicle associated membrane protein 8 [Source:HGNC Symbol;Acc:HGNC:12647]	-1.1084424	
NMNAT1	nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17877]	-1.108606	
FAM120AOS	family with sequence similarity 120 member A opposite strand [Source:HGNC Symbol;Acc:HGNC:23389]	-1.1087517	
TTC3	tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]	-1.1089646	
MTIF2	mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]	-1.1098346	
OSBPL10	oxysterol binding protein like 10 [Source:HGNC Symbol;Acc:HGNC:16395]	-1.1104496	
CDC42EP4	CDC42 effector protein 4 [Source:HGNC Symbol;Acc:HGNC:17147]	-1.1104546	
RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:HGNC Symbol;Acc:HGNC:26935]	-1.1119196	
EMP3	epithelial membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3335]	-1.113048	
GNPAT	glyceronephosphate O-acyltransferase [Source:HGNC Symbol;Acc:HGNC:4416]	-1.1144979	
ASL	argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]	-1.1149669	
PLTP	phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]	-1.1154233	
CEP170P1	centrosomal protein 170 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28364]	-1.1154233	
FAM107B	family with sequence similarity 107 member B [Source:HGNC Symbol;Acc:HGNC:23726]	-1.1154233	
MED30	mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032]	-1.1154233	
CALHM2	calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]	-1.1154233	
ATF2	activating transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:784]	-1.115524	
ZNF638	zinc finger protein 638 [Source:HGNC Symbol;Acc:HGNC:17894]	-1.1165005	
EFEMP1	EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	-1.1166937	
NUDT7	nudix hydrolase 7 [Source:HGNC Symbol;Acc:HGNC:8054]	-1.1176212	
NFE2L2	NFE2 like bZIP transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:7782]	-1.118428	
CPT1A	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]	-1.1200912	
ERI3	ERI1 exoribonuclease family member 3 [Source:HGNC Symbol;Acc:HGNC:17276]	-1.120174	
RNF4	ring finger protein 4 [Source:HGNC Symbol;Acc:HGNC:10067]	-1.1208405	
LUZP1	leucine zipper protein 1 [Source:HGNC Symbol;Acc:HGNC:14985]	-1.1220589	
PLS1	plastin 1 [Source:HGNC Symbol;Acc:HGNC:9090]	-1.123638	
EEF2	eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]	-1.1241431	
ZSCAN20	zinc finger and SCAN domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13093]	-1.1242217	
DENND1B	DENN domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28404]	-1.1242217	
BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:1144]	-1.1242217	
RNASE4	ribonuclease A family member 4 [Source:HGNC Symbol;Acc:HGNC:10047]	-1.1242217	
HEXD	hexosaminidase D [Source:HGNC Symbol;Acc:HGNC:26307]	-1.1242217	
HSPBAP1	HSPB1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16389]	-1.1242217	
PDE6D	phosphodiesterase 6D [Source:HGNC Symbol;Acc:HGNC:8788]	-1.1242217	
MEIS1	Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]	-1.1242217	
LPAR5	lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307]	-1.1242217	
CDC16	cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]	-1.1242217	
TMEM250	transmembrane protein 250 [Source:HGNC Symbol;Acc:HGNC:31009]	-1.1242217	
SYT7	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]	-1.1242217	
GUCY2C	guanylate cyclase 2C [Source:HGNC Symbol;Acc:HGNC:4688]	-1.1242217	
UBTD2	ubiquitin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24463]	-1.1242217	
SLC9A6	solute carrier family 9 member A6 [Source:HGNC Symbol;Acc:HGNC:11079]	-1.1242217	
FGF2	fibroblast growth factor 2 [Source:HGNC Symbol;Acc:HGNC:3676]	-1.1242217	
NPR3	natriuretic peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:7945]	-1.1242217	
CXCL1	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]	-1.1242217	
C14orf93	chromosome 14 open reading frame 93 [Source:HGNC Symbol;Acc:HGNC:20162]	-1.1242217	
CCDC85C	coiled-coil domain containing 85C [Source:HGNC Symbol;Acc:HGNC:35459]	-1.1242217	
ATG4C	autophagy related 4C cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:16040]	-1.1242217	
DUSP14	dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007]	-1.1242217	
REPIN1	replication initiator 1 [Source:HGNC Symbol;Acc:HGNC:17922]	-1.1242217	
FSCN3	fascin actin-bundling protein 3 [Source:HGNC Symbol;Acc:HGNC:3961]	-1.1250292	
HOMEZ	homeobox and leucine zipper encoding [Source:HGNC Symbol;Acc:HGNC:20164]	-1.1276346	
ICAM3	intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]	-1.1285913	
VEZF1	vascular endothelial zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:12949]	-1.1293014	
NDC1	NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525]	-1.1294528	
PRPF39	pre-mRNA processing factor 39 [Source:HGNC Symbol;Acc:HGNC:20314]	-1.1310878	
TFB1M	transcription factor B1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17037]	-1.1317979	
SRRT	serrate, RNA effector molecule [Source:HGNC Symbol;Acc:HGNC:24101]	-1.1328269	
ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7 [Source:HGNC Symbol;Acc:HGNC:19745]	-1.1329734	
KIAA0930	KIAA0930 [Source:HGNC Symbol;Acc:HGNC:1314]	-1.1331401	
ASNSD1	asparagine synthetase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24910]	-1.1331425	
APBB2	amyloid beta precursor protein binding family B member 2 [Source:HGNC Symbol;Acc:HGNC:582]	-1.1341773	
SLC35E1	solute carrier family 35 member E1 [Source:HGNC Symbol;Acc:HGNC:20803]	-1.1351833	
BAZ2B	bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]	-1.1355466	
COG1	component of oligomeric golgi complex 1 [Source:HGNC Symbol;Acc:HGNC:6545]	-1.1367519	
ZNF585A	zinc finger protein 585A [Source:HGNC Symbol;Acc:HGNC:26305]	-1.1392417	
COMMD6	COMM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24015]	-1.1393865	
ABHD12	abhydrolase domain containing 12, lysophospholipase [Source:HGNC Symbol;Acc:HGNC:15868]	-1.1429917	
MRFAP1L1	Morf4 family associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28796]	-1.1431994	
NEK2	NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]	-1.14383	
FYCO1	FYVE and coiled-coil domain autophagy adaptor 1 [Source:HGNC Symbol;Acc:HGNC:14673]	-1.1442387	
ACAT1	acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]	-1.145051	
TIPRL	TOR signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:30231]	-1.1454134	
HOGA1	4-hydroxy-2-oxoglutarate aldolase 1 [Source:HGNC Symbol;Acc:HGNC:25155]	-1.1456691	
SUOX	sulfite oxidase [Source:HGNC Symbol;Acc:HGNC:11460]	-1.1463826	
H4C15	H4 clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:29607]	-1.1467493	
SGF29	SAGA complex associated factor 29 [Source:HGNC Symbol;Acc:HGNC:25156]	-1.146829	
RTKN	rhotekin [Source:HGNC Symbol;Acc:HGNC:10466]	-1.147136	
TUBD1	tubulin delta 1 [Source:HGNC Symbol;Acc:HGNC:16811]	-1.1473889	
SECISBP2	SECIS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30972]	-1.1474178	
PLEKHH2	pleckstrin homology, MyTH4 and FERM domain containing H2 [Source:HGNC Symbol;Acc:HGNC:30506]	-1.1475449	
SENP1	SUMO specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:17927]	-1.149097	
MIEF1	mitochondrial elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:25979]	-1.1499026	
RPL23AP82	ribosomal protein L23a pseudogene 82 [Source:HGNC Symbol;Acc:HGNC:33730]	-1.1506745	
EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526]	-1.1507661	
F3	coagulation factor III, tissue factor [Source:HGNC Symbol;Acc:HGNC:3541]	-1.1508256	
SOX4	SRY-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11200]	-1.1512738	
SLC4A2	solute carrier family 4 member 2 [Source:HGNC Symbol;Acc:HGNC:11028]	-1.1535662	
PER3	period circadian regulator 3 [Source:HGNC Symbol;Acc:HGNC:8847]	-1.1562531	
POLR2B	RNA polymerase II subunit B [Source:HGNC Symbol;Acc:HGNC:9188]	-1.1564534	
INSR	insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]	-1.1566263	
NUP62CL	nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]	-1.1567388	
ALAD	aminolevulinate dehydratase [Source:HGNC Symbol;Acc:HGNC:395]	-1.158502	
DUSP12	dual specificity phosphatase 12 [Source:HGNC Symbol;Acc:HGNC:3067]	-1.1585383	
NCAPD2	non-SMC condensin I complex subunit D2 [Source:HGNC Symbol;Acc:HGNC:24305]	-1.1585718	
FMC1	formation of mitochondrial complex V assembly factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:26946]	-1.1591755	
TAB2	TGF-beta activated kinase 1 (MAP3K7) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17075]	-1.1596243	
YARS1	tyrosyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12840]	-1.1598014	
KIF4A	kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]	-1.1603912	
EIF4A1	eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]	-1.161359	
C18orf32	chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:31690]	-1.1614537	
NHS	NHS actin remodeling regulator [Source:HGNC Symbol;Acc:HGNC:7820]	-1.1615672	
MFSD14CP	major facilitator superfamily domain containing 14C, pseudogene [Source:HGNC Symbol;Acc:HGNC:23672]	-1.1615672	
TAOK3	TAO kinase 3 [Source:HGNC Symbol;Acc:HGNC:18133]	-1.1623904	
DIAPH1	diaphanous related formin 1 [Source:HGNC Symbol;Acc:HGNC:2876]	-1.1635102	
G6PC3	glucose-6-phosphatase catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:24861]	-1.1659887	
RPAP3	RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]	-1.1662098	
ARL5A	ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696]	-1.1704898	
MAP7D3	MAP7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25742]	-1.170961	
ACOT13	acyl-CoA thioesterase 13 [Source:HGNC Symbol;Acc:HGNC:20999]	-1.1721524	
PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:8575]	-1.1725007	
ACBD6	acyl-CoA binding domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23339]	-1.1736975	
ANKRA2	ankyrin repeat family A member 2 [Source:HGNC Symbol;Acc:HGNC:13208]	-1.1744435	
VPS36	vacuolar protein sorting 36 homolog [Source:HGNC Symbol;Acc:HGNC:20312]	-1.174735	
FST	follistatin [Source:HGNC Symbol;Acc:HGNC:3971]	-1.1763725	
NECTIN1	nectin cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:9706]	-1.1778387	
PAXIP1	PAX interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8624]	-1.1780415	
OAS2	2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087]	-1.1784236	
C1D	C1D nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29911]	-1.1785421	
PSD4	pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]	-1.1790783	
CPE	carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303]	-1.1816629	
CENPF	centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]	-1.1816943	
ZNF786	zinc finger protein 786 [Source:HGNC Symbol;Acc:HGNC:21806]	-1.1829847	
MRPL19	mitochondrial ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:14052]	-1.1831043	
ZHX1	zinc fingers and homeoboxes 1 [Source:HGNC Symbol;Acc:HGNC:12871]	-1.183959	
MMRN2	multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]	-1.1841398	
TGIF2	TGFB induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764]	-1.1866944	
STX4	syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]	-1.1871092	
USP4	ubiquitin specific peptidase 4 [Source:HGNC Symbol;Acc:HGNC:12627]	-1.1882465	
EPB41L1	erythrocyte membrane protein band 4.1 like 1 [Source:HGNC Symbol;Acc:HGNC:3378]	-1.1889933	
TMPRSS4	transmembrane serine protease 4 [Source:HGNC Symbol;Acc:HGNC:11878]	-1.1897029	
TXNDC15	thioredoxin domain containing 15 [Source:HGNC Symbol;Acc:HGNC:20652]	-1.1897882	
TDP2	tyrosyl-DNA phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:17768]	-1.1905447	
EIF2B4	eukaryotic translation initiation factor 2B subunit delta [Source:HGNC Symbol;Acc:HGNC:3260]	-1.1907692	
GLS	glutaminase [Source:HGNC Symbol;Acc:HGNC:4331]	-1.191359	
VPS37A	VPS37A subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:24928]	-1.1922066	
GRPEL2	GrpE like 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21060]	-1.1932279	
SPA17	sperm autoantigenic protein 17 [Source:HGNC Symbol;Acc:HGNC:11210]	-1.1934422	
TNNT1	troponin T1, slow skeletal type [Source:HGNC Symbol;Acc:HGNC:11948]	-1.1945436	
KIF5B	kinesin family member 5B [Source:HGNC Symbol;Acc:HGNC:6324]	-1.1958908	
GORASP1	golgi reassembly stacking protein 1 [Source:HGNC Symbol;Acc:HGNC:16769]	-1.1964648	
CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:37073]	-1.1974405	
PSMC3IP	PSMC3 interacting protein [Source:HGNC Symbol;Acc:HGNC:17928]	-1.1978306	
ABCD3	ATP binding cassette subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:67]	-1.1996113	
TRMT10B	tRNA methyltransferase 10B [Source:HGNC Symbol;Acc:HGNC:26454]	-1.2001125	
PRDX6	peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]	-1.2002934	
TRIOBP	TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009]	-1.2035332	
TIFA	TRAF interacting protein with forkhead associated domain [Source:HGNC Symbol;Acc:HGNC:19075]	-1.2036439	
TMEM104	transmembrane protein 104 [Source:HGNC Symbol;Acc:HGNC:25984]	-1.2037911	
TSFM	Ts translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12367]	-1.2038566	
GALM	galactose mutarotase [Source:HGNC Symbol;Acc:HGNC:24063]	-1.2039851	
CARD16	caspase recruitment domain family member 16 [Source:HGNC Symbol;Acc:HGNC:33701]	-1.2052122	
KPNA2P3	karyopherin subunit alpha 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:52870]	-1.2052122	
HNRNPUL2-BSCL2	HNRNPUL2-BSCL2 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49189]	-1.2052122	
PRMT6	protein arginine methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18241]	-1.2052122	
LIN37	lin-37 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:33234]	-1.2052122	
CRYBB2P1	crystallin beta B2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2399]	-1.2052122	
ZNF142	zinc finger protein 142 [Source:HGNC Symbol;Acc:HGNC:12927]	-1.2052122	
MRPL48	mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:HGNC:16653]	-1.2055868	
MKRN2OS	MKRN2 opposite strand [Source:HGNC Symbol;Acc:HGNC:40375]	-1.2058026	
LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]	-1.2073269	
RNGTT	RNA guanylyltransferase and 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:10073]	-1.2073342	
SEMA4B	semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730]	-1.2075193	
THUMPD3	THUMP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24493]	-1.2077361	
CASP4	caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505]	-1.2078238	
FLOT2	flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758]	-1.2079467	
MIDEAS	mitotic deacetylase associated SANT domain protein [Source:HGNC Symbol;Acc:HGNC:19853]	-1.2080628	
BSDC1	BSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25501]	-1.2100499	
SIAE	sialic acid acetylesterase [Source:HGNC Symbol;Acc:HGNC:18187]	-1.2106286	
RMI1	RecQ mediated genome instability 1 [Source:HGNC Symbol;Acc:HGNC:25764]	-1.2119142	
RPL3P4	ribosomal protein L3 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:19805]	-1.2130923	
CRYAB	crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]	-1.2130923	
BBOX1	gamma-butyrobetaine hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:964]	-1.2130923	
FBXL3	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]	-1.2130923	
POLE	DNA polymerase epsilon, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9177]	-1.2130923	
SLC39A7	solute carrier family 39 member 7 [Source:HGNC Symbol;Acc:HGNC:4927]	-1.2130923	
PAQR4	progestin and adipoQ receptor family member 4 [Source:HGNC Symbol;Acc:HGNC:26386]	-1.2130923	
TVP23C-CDRT4	TVP23C-CDRT4 readthrough [Source:HGNC Symbol;Acc:HGNC:42961]	-1.2130923	
E2F3	E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]	-1.2130923	
ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:20714]	-1.2130923	
BLACAT1	BLACAT1 overlapping LEMD1 locus [Source:HGNC Symbol;Acc:HGNC:48597]	-1.2130923	
PARP12	poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]	-1.2130923	
DNAI3	dynein axonemal intermediate chain 3 [Source:HGNC Symbol;Acc:HGNC:30711]	-1.2130923	
USP46	ubiquitin specific peptidase 46 [Source:HGNC Symbol;Acc:HGNC:20075]	-1.2132009	
URI1	URI1 prefoldin like chaperone [Source:HGNC Symbol;Acc:HGNC:13236]	-1.2134473	
CELF1	CUGBP Elav-like family member 1 [Source:HGNC Symbol;Acc:HGNC:2549]	-1.2141936	
YY1AP1	YY1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30935]	-1.2155596	
MYO1F	myosin IF [Source:HGNC Symbol;Acc:HGNC:7600]	-1.2162707	
SF3A3	splicing factor 3a subunit 3 [Source:HGNC Symbol;Acc:HGNC:10767]	-1.2186517	
BCLAF1	BCL2 associated transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16863]	-1.2190971	
STAU1	staufen double-stranded RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11370]	-1.2192396	
SLC35A1	solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021]	-1.2194949	
RIMKLB	ribosomal modification protein rimK like family member B [Source:HGNC Symbol;Acc:HGNC:29228]	-1.219737	
ARMC8	armadillo repeat containing 8 [Source:HGNC Symbol;Acc:HGNC:24999]	-1.2214723	
RBBP4	RB binding protein 4, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9887]	-1.2249078	
LAMA3	laminin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6483]	-1.2252599	
ARHGAP42	Rho GTPase activating protein 42 [Source:HGNC Symbol;Acc:HGNC:26545]	-1.225897	
ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:794]	-1.2274965	
PANK2	pantothenate kinase 2 [Source:HGNC Symbol;Acc:HGNC:15894]	-1.228926	
ITGA6	integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	-1.2306427	
METTL17	methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]	-1.231313	
FAR1	fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]	-1.23166	
MED4	mediator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:17903]	-1.2326753	
DCPS	decapping enzyme, scavenger [Source:HGNC Symbol;Acc:HGNC:29812]	-1.2337853	
SMC2	structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]	-1.2339385	
ARHGAP18	Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:HGNC:21035]	-1.2341092	
DNMT1	DNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2976]	-1.2351656	
KIF3B	kinesin family member 3B [Source:HGNC Symbol;Acc:HGNC:6320]	-1.2357178	
KDSR	3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]	-1.2362274	
VAPB	VAMP associated protein B and C [Source:HGNC Symbol;Acc:HGNC:12649]	-1.23704	
SHOX2	SHOX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10854]	-1.2381078	
MRPL1	mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]	-1.2393647	
CNN3	calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]	-1.2394947	
CSNK2A2	casein kinase 2 alpha 2 [Source:HGNC Symbol;Acc:HGNC:2459]	-1.2399535	
RNF167	ring finger protein 167 [Source:HGNC Symbol;Acc:HGNC:24544]	-1.2415552	
NCKAP1	NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]	-1.2427713	
U2AF2	U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]	-1.2428163	
KBTBD2	kelch repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21751]	-1.2431033	
RTN4	reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085]	-1.2435203	
CCNG1	cyclin G1 [Source:HGNC Symbol;Acc:HGNC:1592]	-1.245338	
RNF130	ring finger protein 130 [Source:HGNC Symbol;Acc:HGNC:18280]	-1.2459724	
GFOD2	Gfo/Idh/MocA-like oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28159]	-1.2459888	
PITRM1	pitrilysin metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:17663]	-1.2462177	
SHB	SH2 domain containing adaptor protein B [Source:HGNC Symbol;Acc:HGNC:10838]	-1.2467625	
ATXN7L1	ataxin 7 like 1 [Source:HGNC Symbol;Acc:HGNC:22210]	-1.2467625	
SOCS3	suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]	-1.2467625	
NPIPA3	nuclear pore complex interacting protein family member A3 [Source:HGNC Symbol;Acc:HGNC:41978]	-1.2467625	
ZBTB18	zinc finger and BTB domain containing 18 [Source:HGNC Symbol;Acc:HGNC:13030]	-1.2467625	
BTBD10	BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445]	-1.2476645	
TSEN15	tRNA splicing endonuclease subunit 15 [Source:HGNC Symbol;Acc:HGNC:16791]	-1.2477887	
C17orf58	chromosome 17 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:27568]	-1.2511511	
PIGB	phosphatidylinositol glycan anchor biosynthesis class B [Source:HGNC Symbol;Acc:HGNC:8959]	-1.25124	
TMEM64	transmembrane protein 64 [Source:HGNC Symbol;Acc:HGNC:25441]	-1.2514179	
GNA13	G protein subunit alpha 13 [Source:HGNC Symbol;Acc:HGNC:4381]	-1.2515069	
ECHDC1	ethylmalonyl-CoA decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:21489]	-1.2517232	
DDX43	DEAD-box helicase 43 [Source:HGNC Symbol;Acc:HGNC:18677]	-1.2521039	
ISCU	iron-sulfur cluster assembly enzyme [Source:HGNC Symbol;Acc:HGNC:29882]	-1.2521286	
CLTA	clathrin light chain A [Source:HGNC Symbol;Acc:HGNC:2090]	-1.2562432	
DBF4B	DBF4 zinc finger B [Source:HGNC Symbol;Acc:HGNC:17883]	-1.2577622	
NCAPG	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]	-1.25938	
PINX1	PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]	-1.2595274	
B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]	-1.2599596	
SSH1	slingshot protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30579]	-1.2601633	
FAM222B	family with sequence similarity 222 member B [Source:HGNC Symbol;Acc:HGNC:25563]	-1.2601744	
RPL17P18	ribosomal protein L17 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:36538]	-1.2610464	
KIRREL1	kirre like nephrin family adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:15734]	-1.2612903	
ATRAID	all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090]	-1.2612906	
MRPS10	mitochondrial ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:14502]	-1.2616715	
PAPOLG	poly(A) polymerase gamma [Source:HGNC Symbol;Acc:HGNC:14982]	-1.2618612	
AHCTF1	AT-hook containing transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:24618]	-1.2622288	
TCF4	transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]	-1.2626296	
HAX1	HCLS1 associated protein X-1 [Source:HGNC Symbol;Acc:HGNC:16915]	-1.2626853	
QDPR	quinoid dihydropteridine reductase [Source:HGNC Symbol;Acc:HGNC:9752]	-1.2630339	
RER1	retention in endoplasmic reticulum sorting receptor 1 [Source:HGNC Symbol;Acc:HGNC:30309]	-1.2634664	
ZBTB1	zinc finger and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20259]	-1.2636031	
