NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	17	14		
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	72	61		
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	55	48		
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	22	20		
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	12	5		
REACTOME_REGULATION_OF_TBK1_IKK_IKBKE_MEDIATED_ACTIVATION_OF_IRF3_IRF7	14	10		
REACTOME_REGULATION_OF_TBK1_IKK_MEDIATED_ACTIVATION_OF_IRF3_IRF7_UPON_TLR3_LIGATION	11	10		
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	22	10		
REACTOME_REGULATION_OF_TP53_ACTIVITY	160	145		
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	30	27		
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	14	12		
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	19	18		
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	92	84		
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	37	35		
REACTOME_RELAXIN_RECEPTORS	8		Rejected!	
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	7	6		
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL	8		Rejected!	
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS	10		Rejected!	
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	42	16		
REACTOME_REPRESSION_OF_WNT_TARGET_GENES	14	13		
REACTOME_REPRODUCTION	158	84		
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	38	33		
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	25	23		
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	37	35		
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	27	25		
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	127	109		
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	158	143		
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	120	89		
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY	23	13		
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION	16	16		
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	15	14		
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	102	93		
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	23	18		
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	132	86		
REACTOME_RESPONSE_TO_METAL_IONS	14	6		
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	13		Rejected!	
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	14	9		
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	49	44		
REACTOME_RET_SIGNALING	40	21		
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	12	6		
REACTOME_RHOA_GTPASE_CYCLE	149	109		
REACTOME_RHOBTB1_GTPASE_CYCLE	23	20		
REACTOME_RHOBTB2_GTPASE_CYCLE	23	20		
REACTOME_RHOBTB3_ATPASE_CYCLE	10	9		
REACTOME_RHOBTB_GTPASE_CYCLE	35	30		
REACTOME_RHOB_GTPASE_CYCLE	70	54		
REACTOME_RHOC_GTPASE_CYCLE	74	59		
REACTOME_RHOD_GTPASE_CYCLE	53	48		
REACTOME_RHOF_GTPASE_CYCLE	42	39		
REACTOME_RHOG_GTPASE_CYCLE	74	66		
REACTOME_RHOH_GTPASE_CYCLE	37	33		
REACTOME_RHOJ_GTPASE_CYCLE	55	49		
REACTOME_RHOQ_GTPASE_CYCLE	59	51		
REACTOME_RHOT1_GTPASE_CYCLE	5	5		
REACTOME_RHOU_GTPASE_CYCLE	40	32		
REACTOME_RHOV_GTPASE_CYCLE	37	32		
REACTOME_RHO_GTPASES_ACTIVATE_CIT	19	17		
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	140	117		
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	32	19		
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	11	10		
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	24	12		
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	21	18		
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	93	48		
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	9	7		
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	19	17		
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	36	29		
REACTOME_RHO_GTPASE_CYCLE	450	351		
REACTOME_RHO_GTPASE_EFFECTORS	323	230		
REACTOME_RIBAVIRIN_ADME	11	9		
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	32	26		
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	17	12		
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	78	40		
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	18	18		
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	41	39		
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	28	27		
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	28	26		
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	23	23		
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS	81	72		
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	81	69		
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	1387		Rejected!	
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	67	62		
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	90	49		
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	110	65		
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	47	40		
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	31	28		
REACTOME_RND1_GTPASE_CYCLE	42	34		
REACTOME_RND2_GTPASE_CYCLE	43	34		
REACTOME_RND3_GTPASE_CYCLE	42	36		
REACTOME_ROBO_RECEPTORS_BIND_AKAP5	9	7		
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	8	6		
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	71	13		
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	82	22		
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	10		Rejected!	
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	18	15		
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	36	21		
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	8	5		
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	60	52		
REACTOME_RRNA_PROCESSING	205	183		
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION	12	9		
REACTOME_RSK_ACTIVATION	7	5		
REACTOME_RSV_HOST_INTERACTIONS	98	67		
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	10		Rejected!	
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	37	31		
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	6	5		
REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS	5		Rejected!	
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	96	47		
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	6	5		
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	129	78		
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES	8	8		
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS	7	6		
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING	5		Rejected!	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING	6		Rejected!	
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	31	20		
REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION	5		Rejected!	
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	8	7		
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	24	16		
REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION	5		Rejected!	
REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	7	6		
REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION	6		Rejected!	
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING	14	8		
REACTOME_RUNX3_REGULATES_P14_ARF	10	9		
REACTOME_RUNX3_REGULATES_WNT_SIGNALING	8	7		
REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION	8	6		
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	41	35		
REACTOME_SARS_COV_1_HOST_INTERACTIONS	98	85		
REACTOME_SARS_COV_1_INFECTION	143	122		
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	37	31		
REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	16	16		
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES	126	93		
REACTOME_SARS_COV_2_HOST_INTERACTIONS	204	162		
REACTOME_SARS_COV_2_INFECTION	299	232		
REACTOME_SARS_COV_2_MODULATES_AUTOPHAGY	11	9		
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	51	44		
REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	12	12		
REACTOME_SARS_COV_2_TARGETS_PDZ_PROTEINS_IN_CELL_CELL_JUNCTION	5	5		
REACTOME_SARS_COV_INFECTIONS	471	331		
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	19	7		
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS	6		Rejected!	
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS	6		Rejected!	
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	69		Rejected!	
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	55	48		
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	60	54		
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	32	21		
REACTOME_SELECTIVE_AUTOPHAGY	90	70		
REACTOME_SELENOAMINO_ACID_METABOLISM	118	102		
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	16	13		
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	14	11		
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	20	18		
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	24	22		
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION	8	8		
REACTOME_SEMAPHORIN_INTERACTIONS	64	48		
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	111	63		
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	6	6		
REACTOME_SENSORY_PERCEPTION	636	155		
REACTOME_SENSORY_PERCEPTION_OF_SALTY_TASTE	6		Rejected!	
REACTOME_SENSORY_PERCEPTION_OF_TASTE	47	9		
REACTOME_SENSORY_PROCESSING_OF_SOUND	77	43		
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	55	30		
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	191	164		
REACTOME_SERINE_BIOSYNTHESIS	9	8		
REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS	5		Rejected!	
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	18	8		
REACTOME_SEROTONIN_RECEPTORS	12		Rejected!	
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	14	13		
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING	22	18		
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	14	11		
REACTOME_SHC_MEDIATED_CASCADE_FGFR1	21	9		
REACTOME_SHC_MEDIATED_CASCADE_FGFR3	18	8		
REACTOME_SHC_MEDIATED_CASCADE_FGFR4	20	9		
REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R	9	8		
REACTOME_SIALIC_ACID_METABOLISM	33	23		
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	11		Rejected!	
REACTOME_SIGNALING_BY_ACTIVIN	17	13		
REACTOME_SIGNALING_BY_ALK	30	22		
REACTOME_SIGNALING_BY_ALK_IN_CANCER	93	83		
REACTOME_SIGNALING_BY_BMP	31	18		
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS	65	51		
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS	31	22		
REACTOME_SIGNALING_BY_CSF3_G_CSF	30	25		
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS	15	12		
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	18	17		
REACTOME_SIGNALING_BY_EGFR	53	47		
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	25	24		
REACTOME_SIGNALING_BY_ERBB2	50	43		
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS	16	15		
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER	26	22		
REACTOME_SIGNALING_BY_ERBB4	58	42		
REACTOME_SIGNALING_BY_ERYTHROPOIETIN	25	20		
REACTOME_SIGNALING_BY_FGFR	89	66		
REACTOME_SIGNALING_BY_FGFR1	52	34		
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	38	28		
REACTOME_SIGNALING_BY_FGFR2	73	55		
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	19	18		
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	43	30		
REACTOME_SIGNALING_BY_FGFR3	40	28		
REACTOME_SIGNALING_BY_FGFR4	41	28		
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	11	11		
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	63	49		
REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS	19	17		
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS	16	13		
REACTOME_SIGNALING_BY_GPCR	702	284		
REACTOME_SIGNALING_BY_HEDGEHOG	150	113		
REACTOME_SIGNALING_BY_HIPPO	20	18		
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	82	54		
REACTOME_SIGNALING_BY_INTERLEUKINS	473	303		
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	20	15		
REACTOME_SIGNALING_BY_LEPTIN	11	9		
REACTOME_SIGNALING_BY_LRP5_MUTANTS	6		Rejected!	
REACTOME_SIGNALING_BY_LTK	12	9		
REACTOME_SIGNALING_BY_LTK_IN_CANCER	7	7		
REACTOME_SIGNALING_BY_MAPK_MUTANTS	7		Rejected!	
REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB	5		Rejected!	
REACTOME_SIGNALING_BY_MET	79	64		
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	45	34		
REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS	8	6		
REACTOME_SIGNALING_BY_MST1	5		Rejected!	
REACTOME_SIGNALING_BY_NODAL	23	15		
REACTOME_SIGNALING_BY_NOTCH	246	155		
REACTOME_SIGNALING_BY_NOTCH1	74	52		
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	15	10		
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	58	39		
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT	7		Rejected!	
REACTOME_SIGNALING_BY_NOTCH2	33	23		
REACTOME_SIGNALING_BY_NOTCH3	49	30		
REACTOME_SIGNALING_BY_NOTCH4	82	66		
REACTOME_SIGNALING_BY_NTRK2_TRKB	25	16		
REACTOME_SIGNALING_BY_NTRK3_TRKC	17	14		
REACTOME_SIGNALING_BY_NTRKS	134	96		
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	296	198		
REACTOME_SIGNALING_BY_PDGF	58	36		
REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS	12	11		
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	20	17		
REACTOME_SIGNALING_BY_PTK6	54	44		
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	532	377		
REACTOME_SIGNALING_BY_RETINOIC_ACID	43	29		
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	720	549		
REACTOME_SIGNALING_BY_RNF43_MUTANTS	8		Rejected!	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	218	180		
REACTOME_SIGNALING_BY_SCF_KIT	43	27		
REACTOME_SIGNALING_BY_TGFBR3	49	36		
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	161	126		
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	94	87		
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER	8	8		
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	166	91		
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	54	32		
REACTOME_SIGNALING_BY_VEGF	106	85		
REACTOME_SIGNALING_BY_WNT	330	222		
REACTOME_SIGNALING_BY_WNT_IN_CANCER	34	23		
REACTOME_SIGNALLING_TO_ERKS	34	27		
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	5		Rejected!	
REACTOME_SIGNALLING_TO_RAS	20	14		
REACTOME_SIGNAL_AMPLIFICATION	33	23		
REACTOME_SIGNAL_ATTENUATION	10	8		
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS	16	10		
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	21	19		
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	67	28		
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	11	10		
REACTOME_SLC15A4_TASL_DEPENDENT_IRF5_ACTIVATION	6	5		
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	249	148		
REACTOME_SLC_TRANSPORTER_DISORDERS	99	63		
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE	8	7		
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	36	34		
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS	9	9		
REACTOME_SMOOTH_MUSCLE_CONTRACTION	43	26		
REACTOME_SNRNP_ASSEMBLY	54	52		
REACTOME_SODIUM_CALCIUM_EXCHANGERS	11	5		
REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS	5		Rejected!	
REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS	5		Rejected!	
REACTOME_SODIUM_PROTON_EXCHANGERS	9	7		
REACTOME_SOMITOGENESIS	55	42		
REACTOME_SOS_MEDIATED_SIGNALLING	7	7		
REACTOME_SPECIFICATION_OF_PRIMORDIAL_GERM_CELLS	12	6		
REACTOME_SPECIFICATION_OF_THE_NEURAL_PLATE_BORDER	17	8		
REACTOME_SPERM_MOTILITY_AND_TAXES	9		Rejected!	
REACTOME_SPHINGOLIPID_CATABOLISM	12	9		
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	37	30		
REACTOME_SPHINGOLIPID_METABOLISM	107	82		
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	16	15		
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	113	102		
REACTOME_STABILIZATION_OF_P53	57	50		
REACTOME_STAT3_NUCLEAR_EVENTS_DOWNSTREAM_OF_ALK_SIGNALING	11	8		
REACTOME_STAT5_ACTIVATION	7	5		
REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS	10	7		
REACTOME_STIMULI_SENSING_CHANNELS	106	54		
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	16	14		
REACTOME_STRIATED_MUSCLE_CONTRACTION	36	15		
REACTOME_SULFIDE_OXIDATION_TO_SULFATE	6	5		
REACTOME_SULFUR_AMINO_ACID_METABOLISM	28	20		
REACTOME_SUMOYLATION	189	154		
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	71	56		
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	77	69		
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	16	11		
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	46	45		
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	12	10		
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	30	22		
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	47	41		
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	35	34		
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	44	35		
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	20	17		
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	39	37		
REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1	5	5		
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	6	6		
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9	7	7		
REACTOME_SUPPRESSION_OF_APOPTOSIS	7	5		
REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION	13	11		
REACTOME_SURFACTANT_METABOLISM	30	11		
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	92	81		
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	21	8		
REACTOME_SYNDECAN_INTERACTIONS	27	20		
REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES	7		Rejected!	
REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES	6		Rejected!	
REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE	9		Rejected!	
REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	9	5		
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	30	29		
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	33	23		
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	13	9		
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	14	7		
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	23	14		
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2	8	7		
REACTOME_SYNTHESIS_OF_DNA	121	109		
REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE	6	6		
REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET	8		Rejected!	
REACTOME_SYNTHESIS_OF_GDP_MANNOSE	6	6		
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	18	14		
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL	14	11		
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	26	14		
REACTOME_SYNTHESIS_OF_KETONE_BODIES	8	6		
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX	21	8		
REACTOME_SYNTHESIS_OF_LIPOXINS_LX	6		Rejected!	
REACTOME_SYNTHESIS_OF_PA	39	23		
REACTOME_SYNTHESIS_OF_PC	28	22		
REACTOME_SYNTHESIS_OF_PE	13	10		
REACTOME_SYNTHESIS_OF_PG	8	8		
REACTOME_SYNTHESIS_OF_PI	5		Rejected!	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	16	15		
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE	5		Rejected!	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	18	15		
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	11	9		
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	53	40		
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX	15	12		
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL	10	8		
